+-------+----+------+------+------+----+----+-----+-----+------+------+----+------+------+----+------+------+------+-------+-------+--------------+
| Tick  | M1 | MREQ | IORQ | RFSH | RD | WR | INT | NMI | IFF1 | AB   | DB | PC   | SP   | IR | AF   | BC   | HL   | Io    | Mem   | Asm          |
|  78/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | ED | 0026 | FFFE | 00 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  79/1 |    |      |      | RFSH |    |    |     |     |      | 000B | ED | 0026 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  79/0 |    | MREQ |      | RFSH |    |    |     |     |      | 000B | ED | 0026 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  80/1 |    | MREQ |      | RFSH |    |    |     |     |      | 000B | ED | 0026 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  80/0 |    |      |      | RFSH |    |    |     |     |      | 000B | ED | 0026 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  81/1 | M1 |      |      |      |    |    |     |     |      | 0026 | ED | 0026 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  81/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | ED | 0027 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  82/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | B3 | 0027 | FFFE | ED | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  82/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | B3 | 0027 | FFFE | 00 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  83/1 |    |      |      | RFSH |    |    |     |     |      | 000C | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  83/0 |    | MREQ |      | RFSH |    |    |     |     |      | 000C | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  84/1 |    | MREQ |      | RFSH |    |    |     |     |      | 000C | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  84/0 |    |      |      | RFSH |    |    |     |     |      | 000C | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  85/1 |    |      |      |      |    |    |     |     |      | 000C | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  85/0 |    |      |      |      |    |    |     |     |      | 000C | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  86/1 |    |      |      |      |    |    |     |     |      | 0050 | B3 | 0027 | FFFE | B3 | 0044 | 031D | 0050 | FF FF | FF FF | OTIR         |
|  86/0 |    | MREQ |      |      | RD |    |     |     |      | 0050 | B3 | 0027 | FFFE | B3 | 0044 | 021D | 0050 | FF FF | FF FF | OTIR         |
|  87/1 |    | MREQ |      |      | RD |    |     |     |      | 0050 | CF | 0027 | FFFE | B3 | 0044 | 021D | 0050 | FF FF | FF FF | OTIR         |
|  87/0 |    | MREQ |      |      | RD |    |     |     |      | 0050 | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  88/1 |    | MREQ |      |      | RD |    |     |     |      | 0050 | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  88/0 |    |      |      |      |    |    |     |     |      | 0050 | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  89/1 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  89/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  90/1 |    |      | IORQ |      |    | WR |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  90/0 |    |      | IORQ |      |    | WR |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  91/1 |    |      | IORQ |      |    | WR |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  91/0 |    |      | IORQ |      |    | WR |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  92/1 |    |      | IORQ |      |    | WR |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  92/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  93/1 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  93/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  94/1 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  94/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  95/1 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  95/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  96/1 |    |      |      |      |    |    |     |     |      | 021D | CF | 0027 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  96/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0025 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  97/1 |    |      |      |      |    |    |     |     |      | 021D | CF | 0025 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  97/0 |    |      |      |      |    |    |     |     |      | 021D | CF | 0025 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  98/1 | M1 |      |      |      |    |    |     |     |      | 0025 | CF | 0025 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  98/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | CF | 0026 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  99/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | ED | 0026 | FFFE | B3 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
|  99/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | ED | 0026 | FFFE | 00 | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 100/1 |    |      |      | RFSH |    |    |     |     |      | 000D | ED | 0026 | FFFE | ED | 0044 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 100/0 |    | MREQ |      | RFSH |    |    |     |     |      | 000D | ED | 0026 | FFFE | ED | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 101/1 |    | MREQ |      | RFSH |    |    |     |     |      | 000D | ED | 0026 | FFFE | ED | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 101/0 |    |      |      | RFSH |    |    |     |     |      | 000D | ED | 0026 | FFFE | ED | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 102/1 | M1 |      |      |      |    |    |     |     |      | 0026 | ED | 0026 | FFFE | ED | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 102/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | ED | 0027 | FFFE | ED | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 103/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | B3 | 0027 | FFFE | ED | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 103/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | B3 | 0027 | FFFE | 00 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 104/1 |    |      |      | RFSH |    |    |     |     |      | 000E | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 104/0 |    | MREQ |      | RFSH |    |    |     |     |      | 000E | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 105/1 |    | MREQ |      | RFSH |    |    |     |     |      | 000E | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 105/0 |    |      |      | RFSH |    |    |     |     |      | 000E | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 106/1 |    |      |      |      |    |    |     |     |      | 000E | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 106/0 |    |      |      |      |    |    |     |     |      | 000E | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 107/1 |    |      |      |      |    |    |     |     |      | 0051 | B3 | 0027 | FFFE | B3 | 0007 | 021D | 0051 | FF FF | FF FF | OTIR         |
| 107/0 |    | MREQ |      |      | RD |    |     |     |      | 0051 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0051 | FF FF | FF FF | OTIR         |
| 108/1 |    | MREQ |      |      | RD |    |     |     |      | 0051 | FF | 0027 | FFFE | B3 | 0007 | 011D | 0051 | FF FF | FF FF | OTIR         |
| 108/0 |    | MREQ |      |      | RD |    |     |     |      | 0051 | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 109/1 |    | MREQ |      |      | RD |    |     |     |      | 0051 | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 109/0 |    |      |      |      |    |    |     |     |      | 0051 | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 110/1 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 110/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 111/1 |    |      | IORQ |      |    | WR |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 111/0 |    |      | IORQ |      |    | WR |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 112/1 |    |      | IORQ |      |    | WR |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 112/0 |    |      | IORQ |      |    | WR |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 113/1 |    |      | IORQ |      |    | WR |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 113/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 114/1 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 114/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 115/1 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 115/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 116/1 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 116/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 117/1 |    |      |      |      |    |    |     |     |      | 011D | FF | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 117/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0025 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 118/1 |    |      |      |      |    |    |     |     |      | 011D | FF | 0025 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 118/0 |    |      |      |      |    |    |     |     |      | 011D | FF | 0025 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 119/1 | M1 |      |      |      |    |    |     |     |      | 0025 | FF | 0025 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 119/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | FF | 0026 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 120/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | ED | 0026 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 120/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0025 | ED | 0026 | FFFE | 00 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 121/1 |    |      |      | RFSH |    |    |     |     |      | 000F | ED | 0026 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 121/0 |    | MREQ |      | RFSH |    |    |     |     |      | 000F | ED | 0026 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 122/1 |    | MREQ |      | RFSH |    |    |     |     |      | 000F | ED | 0026 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 122/0 |    |      |      | RFSH |    |    |     |     |      | 000F | ED | 0026 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 123/1 | M1 |      |      |      |    |    |     |     |      | 0026 | ED | 0026 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 123/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | ED | 0027 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 124/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | B3 | 0027 | FFFE | ED | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 124/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0026 | B3 | 0027 | FFFE | 00 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 125/1 |    |      |      | RFSH |    |    |     |     |      | 0010 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 125/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0010 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 126/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0010 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 126/0 |    |      |      | RFSH |    |    |     |     |      | 0010 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 127/1 |    |      |      |      |    |    |     |     |      | 0010 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 127/0 |    |      |      |      |    |    |     |     |      | 0010 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 128/1 |    |      |      |      |    |    |     |     |      | 0052 | B3 | 0027 | FFFE | B3 | 0007 | 011D | 0052 | FF FF | FF FF | OTIR         |
| 128/0 |    | MREQ |      |      | RD |    |     |     |      | 0052 | B3 | 0027 | FFFE | B3 | 0007 | 001D | 0052 | FF FF | FF FF | OTIR         |
| 129/1 |    | MREQ |      |      | RD |    |     |     |      | 0052 | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0052 | FF FF | FF FF | OTIR         |
| 129/0 |    | MREQ |      |      | RD |    |     |     |      | 0052 | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 130/1 |    | MREQ |      |      | RD |    |     |     |      | 0052 | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 130/0 |    |      |      |      |    |    |     |     |      | 0052 | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 131/1 |    |      |      |      |    |    |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 131/0 |    |      |      |      |    |    |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 132/1 |    |      | IORQ |      |    | WR |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 132/0 |    |      | IORQ |      |    | WR |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 133/1 |    |      | IORQ |      |    | WR |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 133/0 |    |      | IORQ |      |    | WR |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 134/1 |    |      | IORQ |      |    | WR |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 134/0 |    |      |      |      |    |    |     |     |      | 001D | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | OTIR         |
| 135/1 | M1 |      |      |      |    |    |     |     |      | 0027 | 07 | 0027 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 135/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0027 | 07 | 0028 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 136/1 | M1 | MREQ |      |      | RD |    |     |     |      | 0027 | 21 | 0028 | FFFE | B3 | 0007 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 136/0 | M1 | MREQ |      |      | RD |    |     |     |      | 0027 | 21 | 0028 | FFFE | 00 | 0007 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 137/1 |    |      |      | RFSH |    |    |     |     |      | 0011 | 21 | 0028 | FFFE | 21 | 0007 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 137/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0011 | 21 | 0028 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 138/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0011 | 21 | 0028 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 138/0 |    |      |      | RFSH |    |    |     |     |      | 0011 | 21 | 0028 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 139/1 |    |      |      |      |    |    |     |     |      | 0028 | 21 | 0028 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 139/0 |    | MREQ |      |      | RD |    |     |     |      | 0028 | 21 | 0029 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 140/1 |    | MREQ |      |      | RD |    |     |     |      | 0028 | 53 | 0029 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 140/0 |    | MREQ |      |      | RD |    |     |     |      | 0028 | 53 | 0029 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 141/1 |    | MREQ |      |      | RD |    |     |     |      | 0028 | 53 | 0029 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 141/0 |    |      |      |      |    |    |     |     |      | 0028 | 53 | 0029 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 142/1 |    |      |      |      |    |    |     |     |      | 0029 | 53 | 0029 | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 142/0 |    | MREQ |      |      | RD |    |     |     |      | 0029 | 53 | 002A | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 143/1 |    | MREQ |      |      | RD |    |     |     |      | 0029 | 00 | 002A | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 143/0 |    | MREQ |      |      | RD |    |     |     |      | 0029 | 00 | 002A | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 144/1 |    | MREQ |      |      | RD |    |     |     |      | 0029 | 00 | 002A | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 144/0 |    |      |      |      |    |    |     |     |      | 0029 | 00 | 002A | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD HL,0053h  |
| 145/1 | M1 |      |      |      |    |    |     |     |      | 002A | 00 | 002A | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 145/0 | M1 | MREQ |      |      | RD |    |     |     |      | 002A | 00 | 002B | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 146/1 | M1 | MREQ |      |      | RD |    |     |     |      | 002A | 06 | 002B | FFFE | 21 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 146/0 | M1 | MREQ |      |      | RD |    |     |     |      | 002A | 06 | 002B | FFFE | 00 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 147/1 |    |      |      | RFSH |    |    |     |     |      | 0012 | 06 | 002B | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 147/0 |    | MREQ |      | RFSH |    |    |     |     |      | 0012 | 06 | 002B | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 148/1 |    | MREQ |      | RFSH |    |    |     |     |      | 0012 | 06 | 002B | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 148/0 |    |      |      | RFSH |    |    |     |     |      | 0012 | 06 | 002B | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 149/1 |    |      |      |      |    |    |     |     |      | 002B | 06 | 002B | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 149/0 |    | MREQ |      |      | RD |    |     |     |      | 002B | 06 | 002C | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 150/1 |    | MREQ |      |      | RD |    |     |     |      | 002B | 03 | 002C | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 150/0 |    | MREQ |      |      | RD |    |     |     |      | 002B | 03 | 002C | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
| 151/1 |    | MREQ |      |      | RD |    |     |     |      | 002B | 03 | 002C | FFFE | 06 | 0040 | 001D | 0053 | FF FF | FF FF | LD B,03h     |
